1;46;-37;3;;;64202;15829;14005;;2161;55461;238806;907126;13;4721;52204;238804;814517;84268;;392;;;3888;235009
1;47;-19;3;;;6426;15921;139826;;2161;55411;238801;907371;13;4728;52203;238797;815046;83755;;392;;;3914;23269
1;48;3;0;;;64244;158327;139917;;2161;55416;238802;906697;13;4727;52229;238804;815094;83998;;394;;;3902;233188
1;49;3;-4;;;64237;158675;139383;;2161;55391;238804;907618;13;4728;52194;238801;814951;83804;;390;;;3892;233822
1;50;-8;4;;;64241;159026;139851;;2161;55427;238798;906853;13;4708;52201;238804;814825;84073;;392;;;3897;233748
1;51;-12;0;;;6422;158771;139026;;2161;55471;238799;906759;13;4721;5224;238798;81530;83567;;391;;;389;234784
1;52;2;3;;;64261;15833;140378;;2161;55409;238797;906321;13;4724;52169;238793;815007;83914;;391;;;3897;233179
1;53;6;-2;;;64245;158303;140006;;2161;55312;238803;906482;13;4734;5224;238804;81501;8411;;391;;;3891;23439
1;54;7;-4;;;64248;158468;14063;;2161;5548;238803;906835;13;4722;52228;238804;814558;84074;;392;;;3899;234086
1;55;2;4;;;64225;158723;140126;;2161;55456;238801;906605;13;4712;52242;238802;81506;84106;;391;;;3893;234395
1;56;8;0;;;64279;158525;139605;;216;55424;238801;906708;13;4707;52267;238803;814837;84308;;394;;;3896;234014
1;57;-24;-3;;;64247;158613;139603;;2161;55429;238797;907448;13;4711;52214;238799;81487;83816;;391;;;390;234644
1;58;-43;-1;;;64198;158755;140261;;2161;55384;238798;906844;13;4717;52189;238805;814844;84089;;393;;;392;23353
1;59;2;0;;;64201;158914;140541;;2161;55448;238796;906673;13;4724;52284;238801;815141;84339;;393;;;3898;234888
1;60;-1;-3;;;64252;157891;140632;;2161;55416;238803;906903;13;4731;52232;238798;814829;83837;;392;;;3899;233179
1;61;3;-4;;;64197;158413;140011;;2161;55409;238801;90757;13;4723;52228;238798;815204;83578;;391;;;3919;234228
1;62;31;-4;;;64247;159391;139799;;2161;55415;238804;906762;13;4725;52233;238802;815095;84285;;390;;;3891;233841
1;63;8;-2;;;64182;158391;140375;;2161;55473;238801;90653;13;4732;52276;238804;815124;83982;;391;;;3898;234328
1;64;-6;2;;;64249;158938;139953;;2161;55489;23880;907287;13;4734;52281;238798;814673;84168;;391;;;3892;233717
1;65;-35;-3;;;64215;158905;139123;;2161;55401;238796;90680;13;4731;52259;238797;815343;8398;;391;;;3907;234992
1;66;0;-2;;;64216;158602;13979;;2161;5545;238797;907246;13;4736;52168;238799;814789;84487;;391;;;3903;232868
1;67;5;0;;;64201;158557;139969;;2161;5543;238803;907209;13;4736;52177;238803;815211;84355;;391;;;3879;232883
1;68;6;-5;;;64207;158092;140199;;2161;5542;238804;907269;13;4735;52181;238795;814259;84185;;391;;;3897;234363
1;69;2;1;;;64288;158968;139978;;2161;55399;238805;906854;13;4711;52255;238805;815308;84486;;392;;;3907;233217
1;70;-2;-5;;;64234;159165;140142;;2161;55443;238802;907132;13;4726;52222;238805;814804;84294;;393;;;3914;233813
1;71;32;4;;;64258;158372;139776;;2161;55397;238803;907321;13;4719;52221;238798;814576;84168;;391;;;3913;234798
1;72;12;2;;;64191;158217;140251;;2161;55438;238802;907678;13;4726;52223;238806;81443;84528;;392;;;3904;233875
1;73;-4;-4;;;64202;158687;139772;;2161;55442;238804;90734;13;4734;52223;238803;814812;84825;;393;;;3905;233951
1;74;-4;-1;;;64186;158399;139991;;2161;55414;238801;906514;13;4722;52222;238801;815144;8428;;393;;;3902;233814
1;75;-1;4;;;64222;158716;13963;;2161;55364;23880;90648;13;4719;52232;238798;815037;83836;;393;;;3902;234318
1;76;17;0;;;64285;158617;140001;;2161;55437;238798;906807;13;4715;52264;238802;815563;84061;;392;;;3877;233529
1;77;-72;-1;;;64202;158199;139958;;2161;55414;23880;90708;13;4729;52191;238808;814831;83727;;391;;;3896;233415
1;78;0;1;;;64286;157835;140019;;2161;55423;238801;907423;13;4722;52215;238809;815343;84288;;391;;;3888;234148
1;79;8;3;;;64203;15835;140042;;2161;55398;238802;907053;13;4708;52201;238803;815068;83895;;391;;;3899;234047
1;80;28;3;;;64153;158662;13931;;2161;55463;238801;906776;13;4722;52193;238798;81530;8408;;393;;;3885;23458
1;81;21;0;;;64213;158198;140249;;2161;55372;238802;907082;13;4702;52232;238806;815366;84433;;394;;;3894;234212
1;82;-18;-5;;;64255;158708;140242;;2161;5545;238802;906456;13;4719;52219;238805;815148;84196;;393;;;3912;233853
1;83;-53;-4;;;64185;158723;140186;;2161;5552;238801;90636;13;4725;52193;238804;815249;83843;;393;;;390;233097
1;84;35;1;;;64194;158555;139899;;2161;55475;238803;906672;13;4727;52197;238807;815301;83854;;390;;;3898;233584
1;85;3;-4;;;64257;158723;139921;;2161;55387;238802;907036;13;4743;52211;238804;814997;84385;;395;;;3896;234284
1;86;-12;3;;;64207;159038;140318;;2161;55477;238802;906576;13;4734;52202;238796;814553;84299;;393;;;3888;234409
1;87;-4;1;;;64227;158476;139941;;2161;5537;238805;906648;13;4746;52175;238805;815521;84388;;392;;;3902;234712
1;88;6;4;;;64146;158788;139691;;2161;55385;238799;906725;13;4723;52205;238801;814517;84211;;392;;;3908;233099
1;89;1;-2;;;64267;159373;140677;;2161;55548;238806;906917;13;4718;52279;238802;814934;84099;;392;;;3888;234671
1;90;-11;-2;;;64233;158198;139882;;2161;55422;238803;90772;13;4734;52208;238799;815372;83848;;392;;;3903;233154
1;91;-2;-4;;;64258;159253;140611;;2161;55464;238802;906378;13;4737;52234;238805;814494;83901;;394;;;3892;233784
1;92;16;-4;;;64188;158725;139836;;2161;55374;23880;907664;13;4732;52204;238798;814049;83986;;393;;;3892;233472
1;93;19;-1;;;64259;158157;140357;;2161;55465;238805;90746;13;4743;52215;23880;815264;83652;;392;;;3895;233151
1;94;29;2;;;6427;158522;139497;;216;55419;238797;907137;13;4709;5224;238802;815188;83962;;392;;;389;23247
1;95;27;-1;;;6428;157732;14060;;2161;55429;238802;906745;13;4731;52218;238802;815069;84321;;392;;;3893;233817
1;96;-28;3;;;64212;158708;139842;;2161;55397;238804;906645;13;4736;52214;238805;815269;84205;;393;;;3878;234411
1;97;7;-4;;;64222;158455;138813;;2161;55457;238807;906666;13;4745;52243;238805;814515;84114;;392;;;3885;23363
1;98;-9;3;;;64217;158335;140222;;2161;55388;23881;906955;13;4734;52214;238802;815262;84121;;393;;;3908;234234
1;99;12;3;;;64283;158477;140231;;2161;5540;238804;907004;13;4722;52213;238808;815316;84409;;393;;;3893;233767
1;100;11;0;;;64211;158226;140279;;2161;55371;238801;906577;13;4752;52192;238799;815154;84052;;392;;;3909;23382
1;101;-26;5;;;64262;15864;140024;;2161;55466;238801;907403;13;4721;52216;238801;815024;84032;;391;;;3889;234552
1;102;19;-2;;;64222;158828;139795;;2161;55491;238799;906934;13;4725;52227;238804;81533;84182;;392;;;3894;233971
1;103;23;-4;;;64234;159143;140651;;2161;55381;238805;906741;13;4733;5221;238804;815451;84188;;391;;;3881;233743
1;104;-5;5;;;64315;158631;14111;;2161;55411;238804;907045;13;4726;52214;238805;814598;84575;;393;;;3888;233193
1;105;1;4;;;64255;158712;139509;;2161;55426;238801;906392;13;4738;5221;238809;81479;83883;;391;;;3897;233032
1;106;43;1;;;64193;159093;140175;;2161;5538;238805;906846;13;4728;52192;238802;815128;84153;;394;;;3893;233787
1;107;48;-1;;;64238;158834;139931;;2161;55427;238808;906594;13;4722;52195;238803;815044;84068;;393;;;389;2328
1;108;-6;-5;;;64256;159093;140554;;2161;55416;238802;907022;13;4714;52195;23880;814854;84414;;392;;;3908;232983
1;109;14;3;;;64237;158591;13979;;2161;55455;238805;907676;13;4725;52239;238799;815241;84594;;392;;;3901;233321
1;110;-66;-4;;;64212;159136;140032;;2161;55378;238799;907015;13;4732;52186;238804;814936;8434;;393;;;3904;233809
1;111;-28;-5;;;64206;15874;140463;;2161;55403;238798;907324;13;4719;52225;238801;814814;84093;;392;;;3893;233339
1;112;17;-1;;;64188;158921;140182;;2161;55384;238808;906634;13;4715;52262;238802;814853;84442;;393;;;3897;234569
1;113;1;-5;;;64244;159094;139541;;216;55342;238804;907028;13;474;52212;238806;815081;84016;;392;;;3887;233987
1;114;5;2;;;64279;15851;139527;;2161;55429;238806;907294;13;4725;52197;23880;815061;8387;;393;;;3913;232932
1;115;-6;-4;;;64225;158037;139826;;2161;55409;238802;906233;13;4739;52125;238807;814535;83845;;393;;;3895;233343
1;116;-1;0;;;64239;158154;139896;;2161;55413;238798;907477;13;4739;52216;238802;81500;84266;;393;;;3898;233836
1;117;-15;3;;;64277;158185;140721;;2161;55383;238805;906742;13;4726;52147;238804;814883;84409;;391;;;392;233679
1;118;29;-4;;;64238;15907;140758;;2161;55457;238805;90701;13;4712;52179;238807;814731;84276;;392;;;391;232054
1;119;7;-5;;;64192;15837;139814;;2161;55405;238803;907414;13;4738;52182;238802;814692;84109;;391;;;388;233515
1;120;17;3;;;64202;158183;140056;;2161;55381;238806;907068;13;4732;52288;238803;814208;84025;;393;;;3899;23385
1;121;-6;-4;;;6420;159255;140378;;2161;55457;238803;907067;13;4746;52208;238809;815213;84357;;392;;;3891;234777
1;122;28;-4;;;64268;158331;13991;;2161;55454;238804;907118;13;4735;52176;238804;814974;84101;;392;;;3902;232968
1;123;-18;0;;;64272;157855;140578;;2161;5541;238805;905914;13;4729;52251;238806;814956;84197;;392;;;3891;233678
1;124;-7;0;;;64217;158366;140643;;2161;5540;238807;907201;13;473;52194;238798;815029;84481;;393;;;3893;233135
1;125;19;-3;;;64219;158356;139943;;2161;55371;238799;907478;13;4721;52201;238808;815368;84342;;393;;;3897;233991
1;126;53;2;;;64226;159519;140439;;2161;55384;238805;907017;13;471;52193;238807;815336;84001;;391;;;390;234191
1;127;-9;1;;;64181;158225;139527;;2161;55469;23880;90742;13;4717;52235;23880;81509;84375;;392;;;387;23457
1;128;-7;1;;;64235;15912;141185;;2161;55328;238808;907085;13;4734;5218;238805;815025;8434;;393;;;3907;233822
1;129;-18;1;;;64184;158227;140435;;2161;55378;238806;907418;13;4737;52236;23880;815173;83959;;392;;;3881;234251
1;130;8;0;;;64177;158108;139731;;2161;55387;238807;906857;13;4733;52188;238801;815368;8422;;393;;;3894;234846
1;131;21;-1;;;64225;15894;140504;;2161;55412;238805;906818;13;4736;52223;238804;814807;84194;;392;;;3895;23403
1;132;11;4;;;64297;158596;140133;;2161;55352;238808;907278;13;4733;52143;238806;814693;84365;;392;;;3888;233906
1;133;-5;2;;;64246;159051;139909;;2161;55434;238801;906729;13;4745;52161;238803;814882;84134;;393;;;3907;233643
1;134;-33;3;;;64205;158992;141138;;2161;55425;238802;907624;13;4731;52152;238803;814655;8418;;392;;;3894;233354
1;135;35;-4;;;64295;158893;140346;;2161;5536;238802;907678;13;4737;52205;238803;815144;84089;;392;;;3892;234502
1;136;2;-5;;;64257;159407;139369;;2161;55377;238803;907689;13;4715;52227;238803;815481;84489;;392;;;3899;233221
1;137;24;4;;;64262;158792;140291;;2161;55415;238807;907017;13;4745;52149;238805;81515;84177;;392;;;3883;234102
1;138;12;-2;;;64222;157991;140244;;2161;55387;238804;907792;13;4738;52182;238798;814854;84244;;393;;;390;233819
1;139;26;-4;;;64271;15837;140536;;2161;55423;238807;906329;13;475;52187;238803;814902;84589;;394;;;3891;234228
1;140;-2;-2;;;64237;15867;140826;;2161;55384;238805;906556;13;474;52195;238801;81507;84018;;393;;;3897;23345
1;141;26;4;;;64254;158867;139795;;2161;55358;238807;906291;13;4746;52123;23881;814938;84207;;393;;;3883;232708
1;142;26;4;;;64248;158189;140266;;2161;55329;238802;906441;13;4735;52172;23881;815246;84269;;393;;;3891;233837
1;143;-8;-2;;;6425;159096;140799;;2161;55404;238806;905911;13;4728;52181;238801;814928;83876;;394;;;3899;23311
1;144;-6;-3;;;64201;158874;140616;;2161;55322;238809;907462;13;4762;52169;238801;81525;84126;;393;;;3882;233992
1;145;34;-1;;;64307;158336;140815;;2161;55356;23880;907642;13;4751;52139;238799;815089;84365;;394;;;3881;233765
1;146;-3;0;;;64243;158273;141011;;2161;55344;238809;907348;13;4741;52112;238811;815312;84453;;391;;;3905;233544
1;147;-13;-2;;;64309;159753;140272;;2161;55406;238804;907138;13;4732;52191;238801;815338;84449;;393;;;3904;232939
1;148;17;-5;;;64243;15838;14012;;2161;55434;238805;907109;13;4745;52169;238804;815068;84132;;393;;;3902;234205
1;149;1;1;;;64274;158597;140527;;2161;55424;238804;907579;13;4725;52187;238802;814822;84446;;394;;;387;233524
1;150;18;4;;;64227;158989;140908;;2161;55429;238804;907224;13;4728;52153;238805;815142;83973;;393;;;3879;233416
1;151;1;-1;;;64236;159685;14044;;2161;55356;238809;90690;13;474;52218;238805;815436;8434;;392;;;3877;233903
1;152;-2;-5;;;64248;158624;14031;;2161;55381;238809;907191;13;4733;52163;238805;814795;84372;;392;;;387;232683
1;153;-3;-2;;;64281;158778;140382;;2161;55338;238804;907299;13;4775;5222;23880;815098;84499;;393;;;3889;232798
1;154;1;-4;;;64242;159324;139866;;2161;55339;238812;907314;13;4734;52204;238807;815292;84247;;392;;;3889;233212
1;155;-34;2;;;64309;158547;140835;;2161;55322;238803;907201;13;4748;52252;238804;814848;84498;;395;;;3913;233064
1;156;-6;1;;;64255;159167;141196;;2161;5535;238803;906773;13;4746;52182;238802;815191;8421;;392;;;3888;233377
1;157;-32;-5;;;64257;158747;140608;;2161;55302;238802;906925;13;4745;52168;238805;814837;8454;;394;;;3887;233894
1;158;0;1;;;64198;159503;140649;;2161;55376;238805;906865;13;4732;52185;238809;814847;84221;;393;;;3884;23339
1;159;25;0;;;64264;159232;14108;;2161;5534;238804;907228;13;4749;52143;238804;81513;84385;;393;;;3871;232224
1;160;2;1;;;64236;159479;141446;;2161;55355;238807;907247;13;4752;52118;238803;814651;84187;;393;;;3886;232988
1;161;1;4;;;6424;158714;140638;;2161;55398;238808;90754;13;4745;52155;238804;814744;84228;;393;;;3887;233033
1;162;-16;1;;;64268;158765;140536;;2161;55311;238808;906441;13;4744;52185;238808;814888;84272;;394;;;3898;232133
1;163;1;2;;;64268;159042;140985;;2161;55345;238814;907137;13;4738;52134;238809;814737;8435;;393;;;3888;233244
1;164;8;-3;;;64264;158491;140931;;2161;5529;238814;907366;13;4754;52159;238809;814482;84056;;393;;;3884;232943
1;165;-34;2;;;64217;158609;140479;;2161;55402;238806;907378;13;473;52149;238803;814348;84598;;393;;;3887;232956
1;166;-24;4;;;64241;159439;140985;;2161;55368;238804;906281;13;4752;52173;23880;815164;84253;;392;;;3879;233268
1;167;17;-5;;;64268;158671;14198;;2161;55374;238811;907373;13;4748;52157;238812;814567;84042;;393;;;3888;23344
1;168;-13;0;;;64234;158661;140522;;2161;55339;238803;907373;13;4733;52176;238806;814889;84345;;392;;;3885;233451
1;169;36;-3;;;6426;159315;141162;;2161;55397;238808;906751;13;4771;52172;238813;815182;84199;;392;;;3877;233187
1;170;11;-3;;;6426;159435;140791;;2161;55378;238809;907114;13;474;5217;238807;81487;84193;;394;;;3891;233639
1;171;32;-4;;;64241;158793;140266;;2161;55384;238809;907204;13;4752;52133;238802;814951;84321;;394;;;3876;232861
1;172;-19;-3;;;64259;159751;141258;;2161;55302;238807;907168;13;475;52141;238805;815147;84624;;392;;;3881;232399
1;173;8;-5;;;64238;159602;140304;;2161;55314;238807;907566;13;4751;52232;238804;814818;84249;;393;;;3867;233147
1;174;-4;-1;;;64216;159785;140584;;2161;55359;238813;906846;13;4765;52184;238804;815115;84501;;394;;;3874;232819
1;175;-17;-4;;;64252;158168;140686;;2161;55302;238806;907871;13;4763;5219;23881;815233;8446;;391;;;3887;232947
1;176;-36;1;;;64197;158737;140946;;2161;55326;238812;906958;13;474;52157;238808;815742;84514;;391;;;389;232322
1;177;15;3;;;64249;159909;140438;;2161;5527;238807;906753;13;4735;52098;238808;815157;84054;;393;;;3889;233296
1;178;-12;2;;;64304;158824;140165;;2161;55311;238807;907075;13;4742;52115;238802;815567;84229;;394;;;3878;232484
1;179;35;-3;;;64297;158304;140717;;2161;55277;23881;907107;13;4766;52127;23881;81476;8463;;395;;;3892;231559
1;180;38;0;;;64307;158734;140628;;2161;55371;238811;907081;13;4751;52133;238808;814971;84065;;394;;;3909;231683
1;181;1;-1;;;64231;159129;13995;;2161;5535;238812;906379;13;4767;52153;238812;814656;84163;;393;;;3883;232364
1;182;2;1;;;64237;15932;14143;;2161;55346;23881;906602;13;4752;5213;238809;814766;84337;;394;;;3866;232449
1;183;5;3;;;64184;158843;14128;;2161;55363;238805;907023;13;4753;52161;23881;814344;84299;;392;;;3873;233216
1;184;0;-1;;;6425;159076;140958;;2161;55341;238809;907291;13;4744;52212;23881;814734;84555;;393;;;3887;233773
1;185;9;-2;;;64272;158457;139771;;2161;55372;238809;907744;13;4779;52096;238806;815008;84504;;392;;;3888;233945
1;186;-5;2;;;64245;159089;141057;;2161;55283;238807;907707;13;4774;52122;238806;815473;8469;;393;;;3888;232694
1;187;12;4;;;64316;159108;140922;;2161;55308;238808;907277;13;4756;52167;23881;814892;84452;;394;;;3877;232041
1;188;14;0;;;64348;158855;141073;;2161;55302;23881;907227;13;4764;52136;238811;814392;8451;;393;;;388;233575
1;189;-54;-3;;;64226;159256;140197;;2161;55332;238808;907068;13;477;5216;238808;815325;84574;;394;;;3859;233812
1;190;6;-3;;;64311;159018;140506;;2161;55325;238809;907438;13;4755;52166;238807;815248;84719;;393;;;3859;233774
1;191;36;4;;;64247;15819;141449;;2161;55319;238812;907882;13;4756;52183;238814;814955;84651;;392;;;3865;232453
1;192;11;3;;;64253;159375;141118;;2161;55365;23881;907727;13;4772;52136;238809;815323;84359;;393;;;3872;232512
1;193;-24;-4;;;64271;159006;141882;;2161;55324;238807;907288;13;4773;52173;238811;81408;84393;;394;;;3893;232572
1;194;0;-2;;;64238;158737;140545;;2161;55287;238805;908185;13;4765;5211;238806;814952;8435;;394;;;3862;232115
1;195;-3;-4;;;64302;159126;141818;;2161;55331;238813;907512;13;4744;5214;238811;814799;84705;;394;;;3863;232445
1;196;5;3;;;64258;159147;140816;;2161;5529;238808;907112;13;4764;52142;238808;814758;84741;;393;;;3886;232751
1;197;2;-2;;;64277;159111;141021;;2161;55278;238813;907625;13;478;52182;238804;814961;84164;;393;;;3882;232987
1;198;23;-2;;;64252;158914;14107;;2161;55294;238809;906853;13;4745;52083;238816;815193;84579;;395;;;3873;232421
1;199;23;2;;;64226;159809;141918;;2161;55286;238807;907163;13;4779;5208;238811;815124;84328;;395;;;389;233191
1;200;-36;2;;;64292;159546;141478;;2161;55346;238811;906967;13;4756;52116;238811;814691;84265;;394;;;3891;233581
1;201;-36;-4;;;64247;159102;140976;;2161;55285;238811;906086;13;4763;52151;238808;814742;84533;;394;;;3877;23193
1;202;-43;3;;;64258;159501;141184;;2161;55284;238809;907704;13;4767;52112;238813;815138;84601;;394;;;387;232392
1;203;33;-4;;;64266;159682;141902;;2161;55215;238809;907355;13;4763;52046;238811;814284;84426;;393;;;3891;232576
1;204;7;-4;;;64302;159444;141404;;2161;55298;238813;906687;13;4751;52096;23881;815165;84541;;395;;;3852;233022
1;205;-22;-1;;;64304;160253;141402;;2161;55255;238811;907243;13;4752;52123;238808;814644;84402;;394;;;3853;23267
1;206;9;-2;;;6431;159355;140919;;2161;55311;238814;907496;13;4769;52051;238814;815078;84413;;393;;;3891;23192
1;207;-3;1;;;64316;159488;141403;;2161;55206;23881;907323;13;4782;5207;238813;815192;84689;;396;;;3876;232329
1;208;-7;2;;;64289;158778;141701;;2161;55251;238813;906999;13;4774;52097;238813;815136;84518;;393;;;387;232955
1;209;2;-5;;;64323;159957;141525;;2161;55302;238813;907642;13;4758;52123;238811;81502;84316;;393;;;3884;232993
1;210;21;-3;;;6427;159798;140791;;2161;55295;238814;907005;13;4761;52037;238815;815397;84702;;395;;;3877;23277
1;211;-6;2;;;64245;159328;141375;;2161;55301;238812;906826;13;4771;52141;238814;815191;84516;;394;;;3857;232188
1;212;19;-1;;;64295;159589;142128;;2161;5533;238812;907618;13;4763;52106;238816;815102;84497;;394;;;3859;232353
1;213;8;-1;;;6432;159077;141533;;2161;55236;238809;907594;13;4769;52126;238812;815068;84355;;394;;;3869;230933
1;214;22;2;;;64271;159886;141336;;2161;55315;238809;906998;13;476;5211;238817;814623;84425;;395;;;3866;232472
1;215;-12;2;;;64305;159156;141803;;2161;55253;238815;907471;13;476;52079;238814;814754;84381;;395;;;3866;23188
1;216;-29;4;;;64336;159083;141689;;2161;5522;23881;907552;13;4765;52071;238814;815178;84724;;396;;;3862;231276
1;217;-24;-4;;;64292;159895;141252;;2161;55222;238816;907366;13;4778;52094;238819;815347;8487;;393;;;3868;231859
1;218;21;-2;;;64291;159705;140818;;2161;55278;238813;907565;13;4772;52075;238814;814556;8444;;394;;;3863;232371
1;219;22;3;;;64284;159634;141791;;2161;55295;238821;906509;13;4773;5210;238818;814836;84365;;394;;;3866;232827
1;220;-37;0;;;64277;159418;14198;;2161;55266;238819;907326;13;477;52119;238811;815046;84564;;395;;;3877;232771
1;221;-18;-4;;;64335;159438;142321;;2161;55267;238817;907247;13;478;52061;238808;814506;84708;;395;;;3876;232154
1;222;23;-5;;;64302;159546;142388;;2161;55254;238817;907389;13;4781;52065;238813;814551;84938;;394;;;3854;23216
1;223;31;4;;;64309;15989;141104;;2161;55225;23881;908002;13;4802;52046;238818;814898;84589;;396;;;3864;231425
1;224;-21;4;;;64345;159651;141697;;2161;55226;238812;908056;13;4769;52045;238816;814714;8462;;396;;;3862;231929
1;225;13;-2;;;64371;159972;14167;;2161;55253;238817;907401;13;4766;52029;238819;814646;84682;;395;;;3882;232158
1;226;-15;-1;;;64317;160525;142392;;2161;55293;238813;907999;13;4778;52044;23882;815202;84712;;394;;;3863;231775
1;227;4;-1;;;64304;159313;141651;;2161;55237;238816;907095;13;4782;52052;238818;814764;84717;;395;;;3866;232273
1;228;-16;3;;;6436;159756;142484;;2161;55224;238815;907459;13;4775;52086;238816;814735;84926;;393;;;3859;233012
1;229;-24;-1;;;64367;159132;141878;;2161;55254;238815;907769;13;4796;52109;238819;814966;84914;;395;;;3851;232569
1;230;-1;-4;;;6432;159343;141407;;2161;55255;238817;907636;13;4787;52081;238821;814963;84842;;393;;;3866;231833
